@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
2162,'2021/11/13 18:48:20:434',15,257,18,215,249,249,251,4
2163,'2021/11/13 18:48:20:434',15,257,18,217,249,249,251,4
2164,'2021/11/13 18:48:20:434',15,257,22,217,249,249,251,4
2165,'2021/11/13 18:48:20:463',15,257,22,217,249,248,251,4
2166,'2021/11/13 18:48:20:464',15,257,22,217,248,248,251,4
2167,'2021/11/13 18:48:20:464',15,257,22,218,248,248,251,4
2168,'2021/11/13 18:48:20:464',15,257,20,218,248,248,251,4
2169,'2021/11/13 18:48:20:464',15,260,20,218,248,248,251,4
2170,'2021/11/13 18:48:20:508',15,260,20,218,248,248,253,4
2171,'2021/11/13 18:48:20:508',15,260,20,218,248,251,253,4
2172,'2021/11/13 18:48:20:508',15,260,20,218,246,251,253,4
2173,'2021/11/13 18:48:20:508',15,260,20,212,246,251,253,4
2174,'2021/11/13 18:48:20:508',15,260,21,212,246,251,253,4
2175,'2021/11/13 18:48:20:508',15,257,21,212,246,251,253,4
2176,'2021/11/13 18:48:20:538',15,257,21,212,246,251,251,4
2177,'2021/11/13 18:48:20:538',15,257,21,212,246,250,251,4
2178,'2021/11/13 18:48:20:538',15,257,21,212,247,250,251,4
2179,'2021/11/13 18:48:20:538',15,257,21,214,247,250,251,4
2180,'2021/11/13 18:48:20:538',15,257,23,214,247,250,251,4
2181,'2021/11/13 18:48:20:538',15,256,23,214,247,250,251,4
2182,'2021/11/13 18:48:20:568',15,256,23,214,247,250,249,4
2183,'2021/11/13 18:48:20:568',15,256,23,214,247,249,249,4
2184,'2021/11/13 18:48:20:568',15,256,23,212,247,249,249,4
2185,'2021/11/13 18:48:20:568',15,256,24,212,247,249,249,4
2186,'2021/11/13 18:48:20:568',15,259,24,212,247,249,249,4
2187,'2021/11/13 18:48:20:613',15,259,24,212,247,249,248,4
2188,'2021/11/13 18:48:20:613',15,259,24,212,247,247,248,4
2189,'2021/11/13 18:48:20:613',15,259,24,212,249,247,248,4
2190,'2021/11/13 18:48:20:613',15,259,23,212,249,247,248,4
2191,'2021/11/13 18:48:20:613',15,258,23,212,249,247,248,4
2192,'2021/11/13 18:48:20:643',15,258,23,212,249,247,252,4
2193,'2021/11/13 18:48:20:643',15,258,23,212,249,251,252,4
2194,'2021/11/13 18:48:20:643',15,258,23,212,250,251,252,4
2195,'2021/11/13 18:48:20:643',15,258,23,214,250,251,252,4
2196,'2021/11/13 18:48:20:643',15,258,22,214,250,251,252,4
2197,'2021/11/13 18:48:20:643',15,254,22,214,250,251,252,4
2198,'2021/11/13 18:48:20:673',15,254,22,214,250,251,248,4
2199,'2021/11/13 18:48:20:673',15,254,22,214,249,251,248,4
2200,'2021/11/13 18:48:20:673',15,254,25,214,249,251,248,4
2201,'2021/11/13 18:48:20:718',15,254,25,214,249,251,245,4
2202,'2021/11/13 18:48:20:718',15,254,25,214,249,248,245,4
2203,'2021/11/13 18:48:20:718',15,254,25,214,252,248,245,4
2204,'2021/11/13 18:48:20:718',15,254,25,212,252,248,245,4
2205,'2021/11/13 18:48:20:718',15,254,24,212,252,248,245,4
2206,'2021/11/13 18:48:20:718',15,258,24,212,252,248,245,4
2207,'2021/11/13 18:48:20:748',15,258,24,212,252,248,247,4
2208,'2021/11/13 18:48:20:748',15,258,24,212,253,248,247,4
2209,'2021/11/13 18:48:20:748',15,258,24,217,253,248,247,4
2210,'2021/11/13 18:48:20:748',15,258,22,217,253,248,247,4
2211,'2021/11/13 18:48:20:778',15,258,22,217,253,248,246,4
2212,'2021/11/13 18:48:20:778',15,258,22,217,253,247,246,4
2213,'2021/11/13 18:48:20:778',15,258,22,214,253,247,246,4
2214,'2021/11/13 18:48:20:778',15,258,25,214,253,247,246,4
2215,'2021/11/13 18:48:20:823',15,258,25,214,253,247,247,4
2216,'2021/11/13 18:48:20:823',15,258,25,214,253,246,247,4
2217,'2021/11/13 18:48:20:823',15,258,25,214,258,246,247,4
2218,'2021/11/13 18:48:20:823',15,258,25,218,258,246,247,4
2219,'2021/11/13 18:48:20:823',15,258,22,218,258,246,247,4
2220,'2021/11/13 18:48:20:823',15,257,22,218,258,246,247,4
2221,'2021/11/13 18:48:20:853',15,257,22,218,258,246,249,4
2222,'2021/11/13 18:48:20:853',15,257,22,218,253,246,249,4
2223,'2021/11/13 18:48:20:853',15,257,20,218,253,246,249,4
2224,'2021/11/13 18:48:20:853',15,256,20,218,253,246,249,4
2225,'2021/11/13 18:48:20:899',15,256,20,218,253,248,249,4
2226,'2021/11/13 18:48:20:900',15,256,20,218,256,248,249,4
2227,'2021/11/13 18:48:20:901',15,256,20,217,256,248,249,4
2228,'2021/11/13 18:48:20:901',15,255,20,217,256,248,249,4
2229,'2021/11/13 18:48:20:929',15,255,20,217,256,248,245,4
2230,'2021/11/13 18:48:20:929',15,255,20,217,256,246,245,4
2231,'2021/11/13 18:48:20:929',15,255,20,217,259,246,245,4
2232,'2021/11/13 18:48:20:929',15,255,20,218,259,246,245,4
2233,'2021/11/13 18:48:20:929',15,255,24,218,259,246,245,4
2234,'2021/11/13 18:48:20:929',15,256,24,218,259,246,245,4
2235,'2021/11/13 18:48:20:958',15,256,24,218,259,246,250,4
2236,'2021/11/13 18:48:20:958',15,256,24,218,260,246,250,4
2237,'2021/11/13 18:48:20:958',15,260,24,218,260,246,250,4
2238,'2021/11/13 18:48:21:003',15,260,24,218,260,246,253,4
2239,'2021/11/13 18:48:21:003',15,260,24,218,260,247,253,4
2240,'2021/11/13 18:48:21:003',15,260,24,219,260,247,253,4
2241,'2021/11/13 18:48:21:004',15,260,20,219,260,247,253,4
2242,'2021/11/13 18:48:21:004',15,258,20,219,260,247,253,4
2243,'2021/11/13 18:48:21:033',15,258,20,219,260,247,248,4
2244,'2021/11/13 18:48:21:035',15,258,20,219,260,244,248,4
2245,'2021/11/13 18:48:21:035',15,258,20,219,267,244,248,4
2246,'2021/11/13 18:48:21:035',15,258,20,218,267,244,248,4
2247,'2021/11/13 18:48:21:035',15,258,25,218,267,244,248,4
2248,'2021/11/13 18:48:24:153',16,235,466,193,253,251,252,5
2249,'2021/11/13 18:48:24:155',16,235,466,193,253,250,252,5
2250,'2021/11/13 18:48:24:156',16,235,466,193,248,250,252,5
2251,'2021/11/13 18:48:24:157',16,235,466,192,248,250,252,5
2252,'2021/11/13 18:48:24:157',16,235,468,192,248,250,252,5
2253,'2021/11/13 18:48:24:157',16,234,468,192,248,250,252,5
2254,'2021/11/13 18:48:24:198',16,234,468,192,248,250,249,5
2255,'2021/11/13 18:48:24:198',16,234,468,192,246,250,249,5
2256,'2021/11/13 18:48:24:199',16,234,468,191,246,250,249,5
2257,'2021/11/13 18:48:24:199',16,234,465,191,246,250,249,5
2258,'2021/11/13 18:48:24:199',16,235,465,191,246,250,249,5
2259,'2021/11/13 18:48:24:228',16,235,465,191,246,250,252,5
2260,'2021/11/13 18:48:24:228',16,235,465,191,246,253,252,5
2261,'2021/11/13 18:48:24:229',16,235,465,191,247,253,252,5
2262,'2021/11/13 18:48:24:229',16,235,465,186,247,253,252,5
2263,'2021/11/13 18:48:24:229',16,235,469,186,247,253,252,5
2264,'2021/11/13 18:48:24:229',16,236,469,186,247,253,252,5
2265,'2021/11/13 18:48:24:259',16,236,469,186,247,253,254,5
2266,'2021/11/13 18:48:24:260',16,236,469,186,247,251,254,5
2267,'2021/11/13 18:48:24:262',16,236,469,186,245,251,254,5
2268,'2021/11/13 18:48:24:262',16,236,469,188,245,251,254,5
2269,'2021/11/13 18:48:24:263',16,236,464,188,245,251,254,5
2270,'2021/11/13 18:48:24:263',16,237,464,188,245,251,254,5
2271,'2021/11/13 18:48:24:303',16,237,464,188,245,251,249,5
2272,'2021/11/13 18:48:24:304',16,237,464,188,241,251,249,5
2273,'2021/11/13 18:48:24:304',16,237,466,188,241,251,249,5
2274,'2021/11/13 18:48:24:304',16,235,466,188,241,251,249,5
2275,'2021/11/13 18:48:24:333',16,235,466,188,241,251,248,5
2276,'2021/11/13 18:48:24:334',16,235,466,188,245,251,248,5
2277,'2021/11/13 18:48:24:334',16,235,466,184,245,251,248,5
2278,'2021/11/13 18:48:24:334',16,235,470,184,245,251,248,5
2279,'2021/11/13 18:48:24:334',16,236,470,184,245,251,248,5
2280,'2021/11/13 18:48:24:378',16,236,470,184,245,251,254,5
2281,'2021/11/13 18:48:24:378',16,236,470,184,245,253,254,5
2282,'2021/11/13 18:48:24:378',16,236,470,184,251,253,254,5
2283,'2021/11/13 18:48:24:379',16,236,470,186,251,253,254,5
2284,'2021/11/13 18:48:24:379',16,236,469,186,251,253,254,5
2285,'2021/11/13 18:48:24:379',16,233,469,186,251,253,254,5
2286,'2021/11/13 18:48:24:408',16,233,469,186,251,253,247,5
2287,'2021/11/13 18:48:24:408',16,233,469,186,251,251,247,5
2288,'2021/11/13 18:48:24:408',16,233,469,186,246,251,247,5
2289,'2021/11/13 18:48:24:408',16,233,469,192,246,251,247,5
2290,'2021/11/13 18:48:24:408',16,233,464,192,246,251,247,5
2291,'2021/11/13 18:48:24:409',16,229,464,192,246,251,247,5
2292,'2021/11/13 18:48:24:438',16,229,464,192,246,254,247,5
2293,'2021/11/13 18:48:24:438',16,229,464,192,240,254,247,5
2294,'2021/11/13 18:48:24:438',16,229,465,192,240,254,247,5
2295,'2021/11/13 18:48:24:439',16,232,465,192,240,254,247,5
2296,'2021/11/13 18:48:24:483',16,232,465,192,240,254,251,5
2297,'2021/11/13 18:48:24:484',16,232,465,192,240,248,251,5
2298,'2021/11/13 18:48:24:484',16,232,465,192,246,248,251,5
2299,'2021/11/13 18:48:24:484',16,232,465,184,246,248,251,5
2300,'2021/11/13 18:48:24:484',16,232,471,184,246,248,251,5
2301,'2021/11/13 18:48:24:484',16,238,471,184,246,248,251,5
2302,'2021/11/13 18:48:24:513',16,238,471,184,246,248,250,5
2303,'2021/11/13 18:48:24:513',16,238,471,184,246,244,250,5
2304,'2021/11/13 18:48:24:514',16,238,471,184,252,244,250,5
2305,'2021/11/13 18:48:24:514',16,238,463,184,252,244,250,5
2306,'2021/11/13 18:48:24:514',16,231,463,184,252,244,250,5
2307,'2021/11/13 18:48:24:543',16,231,463,184,252,244,249,5
2308,'2021/11/13 18:48:24:543',16,231,463,184,252,251,249,5
2309,'2021/11/13 18:48:24:543',16,231,463,184,250,251,249,5
2310,'2021/11/13 18:48:24:543',16,231,463,189,250,251,249,5
2311,'2021/11/13 18:48:24:544',16,231,462,189,250,251,249,5
2312,'2021/11/13 18:48:24:588',16,231,462,189,250,251,248,5
2313,'2021/11/13 18:48:24:588',16,231,462,189,250,252,248,5
2314,'2021/11/13 18:48:24:589',16,231,462,189,245,252,248,5
2315,'2021/11/13 18:48:24:589',16,231,462,190,245,252,248,5
2316,'2021/11/13 18:48:24:589',16,231,468,190,245,252,248,5
2317,'2021/11/13 18:48:24:589',16,236,468,190,245,252,248,5
2318,'2021/11/13 18:48:24:618',16,236,468,190,245,252,249,5
2319,'2021/11/13 18:48:24:619',16,236,468,190,245,250,249,5
2320,'2021/11/13 18:48:24:619',16,236,468,190,251,250,249,5
2321,'2021/11/13 18:48:24:619',16,236,468,189,251,250,249,5
2322,'2021/11/13 18:48:24:619',16,239,468,189,251,250,249,5
2323,'2021/11/13 18:48:24:663',16,239,468,189,251,250,248,5
2324,'2021/11/13 18:48:24:664',16,239,468,189,251,248,248,5
2325,'2021/11/13 18:48:24:664',16,239,468,189,244,248,248,5
2326,'2021/11/13 18:48:24:664',16,239,468,194,244,248,248,5
2327,'2021/11/13 18:48:24:664',16,239,463,194,244,248,248,5
2328,'2021/11/13 18:48:24:664',16,236,463,194,244,248,248,5
2329,'2021/11/13 18:48:24:693',16,236,463,194,244,248,242,5
2330,'2021/11/13 18:48:24:693',16,236,463,194,244,251,242,5
2331,'2021/11/13 18:48:24:693',16,236,463,194,243,251,242,5
2332,'2021/11/13 18:48:24:693',16,236,463,185,243,251,242,5
2333,'2021/11/13 18:48:24:693',16,236,468,185,243,251,242,5
2334,'2021/11/13 18:48:24:694',16,231,468,185,243,251,242,5
2335,'2021/11/13 18:48:24:723',16,231,468,185,243,251,246,5
2336,'2021/11/13 18:48:24:725',16,231,468,185,243,254,246,5
2337,'2021/11/13 18:48:24:725',16,231,468,185,244,254,246,5
2338,'2021/11/13 18:48:24:725',16,231,468,187,244,254,246,5
2339,'2021/11/13 18:48:24:725',16,231,471,187,244,254,246,5
2340,'2021/11/13 18:48:24:725',16,242,471,187,244,254,246,5
2341,'2021/11/13 18:48:24:768',16,242,471,187,244,254,254,5
2342,'2021/11/13 18:48:24:768',16,242,471,187,244,243,254,5
2343,'2021/11/13 18:48:24:769',16,242,471,187,249,243,254,5
2344,'2021/11/13 18:48:24:769',16,242,471,184,249,243,254,5
2345,'2021/11/13 18:48:24:769',16,242,466,184,249,243,254,5
2346,'2021/11/13 18:48:24:769',16,241,466,184,249,243,254,5
2347,'2021/11/13 18:48:24:798',16,241,466,184,249,243,253,5
2348,'2021/11/13 18:48:24:799',16,241,466,184,249,247,253,5
2349,'2021/11/13 18:48:24:799',16,230,466,184,249,247,253,5
2350,'2021/11/13 18:48:24:828',16,230,466,184,249,247,248,5
2351,'2021/11/13 18:48:24:828',16,230,466,184,249,253,248,5
2352,'2021/11/13 18:48:24:828',16,230,466,190,249,253,248,5
2353,'2021/11/13 18:48:24:828',16,230,465,190,249,253,248,5
2354,'2021/11/13 18:48:24:829',16,231,465,190,249,253,248,5
2355,'2021/11/13 18:48:24:873',16,231,465,190,253,253,248,5
2356,'2021/11/13 18:48:24:873',16,231,465,188,253,253,248,5
2357,'2021/11/13 18:48:24:873',16,231,468,188,253,253,248,5
2358,'2021/11/13 18:48:24:873',16,234,468,188,253,253,248,5
2359,'2021/11/13 18:48:24:903',16,234,468,188,253,253,247,5
2360,'2021/11/13 18:48:24:904',16,234,468,188,253,247,247,5
2361,'2021/11/13 18:48:24:905',16,234,468,188,251,247,247,5
2362,'2021/11/13 18:48:24:905',16,234,466,188,251,247,247,5
2363,'2021/11/13 18:48:24:905',16,232,466,188,251,247,247,5
2364,'2021/11/13 18:48:24:934',16,232,466,188,251,247,246,5
2365,'2021/11/13 18:48:24:936',16,232,466,188,251,250,246,5
2366,'2021/11/13 18:48:24:936',16,232,466,188,248,250,246,5
2367,'2021/11/13 18:48:24:936',16,232,466,190,248,250,246,5
2368,'2021/11/13 18:48:24:936',16,232,468,190,248,250,246,5
2369,'2021/11/13 18:48:24:936',16,230,468,190,248,250,246,5
2370,'2021/11/13 18:48:24:978',16,230,468,190,248,250,243,5
2371,'2021/11/13 18:48:24:978',16,230,468,190,248,252,243,5
2372,'2021/11/13 18:48:24:978',16,230,468,190,245,252,243,5
2373,'2021/11/13 18:48:24:978',16,230,468,191,245,252,243,5
2374,'2021/11/13 18:48:24:978',16,230,464,191,245,252,243,5
2375,'2021/11/13 18:48:24:979',16,235,464,191,245,252,243,5
2376,'2021/11/13 18:48:25:008',16,235,464,191,245,252,247,5
2377,'2021/11/13 18:48:25:008',16,235,464,191,245,254,247,5
2378,'2021/11/13 18:48:25:008',16,235,464,191,246,254,247,5
2379,'2021/11/13 18:48:25:008',16,235,464,185,246,254,247,5
2380,'2021/11/13 18:48:25:009',16,235,468,185,246,254,247,5
2381,'2021/11/13 18:48:25:009',16,236,468,185,246,254,247,5
2382,'2021/11/13 18:48:25:053',16,236,468,185,246,254,249,5
2383,'2021/11/13 18:48:25:053',16,236,468,185,246,247,249,5
2384,'2021/11/13 18:48:25:053',16,236,468,185,247,247,249,5
2385,'2021/11/13 18:48:25:054',16,236,468,186,247,247,249,5
2386,'2021/11/13 18:48:25:054',16,236,467,186,247,247,249,5
2387,'2021/11/13 18:48:25:083',16,236,467,186,247,247,250,5
2388,'2021/11/13 18:48:25:084',16,236,467,189,247,247,250,5
2389,'2021/11/13 18:48:25:084',16,236,465,189,247,247,250,5
2390,'2021/11/13 18:48:25:084',16,231,465,189,247,247,250,5
2391,'2021/11/13 18:48:25:113',16,231,465,189,247,247,247,5
2392,'2021/11/13 18:48:25:113',16,231,465,189,247,251,247,5
2393,'2021/11/13 18:48:25:114',16,231,465,189,245,251,247,5
2394,'2021/11/13 18:48:25:114',16,231,467,189,245,251,247,5
2395,'2021/11/13 18:48:25:114',16,230,467,189,245,251,247,5
2396,'2021/11/13 18:48:25:158',16,230,467,189,245,251,243,5
2397,'2021/11/13 18:48:25:159',16,230,467,189,245,252,243,5
2398,'2021/11/13 18:48:25:160',16,230,467,189,243,252,243,5
2399,'2021/11/13 18:48:25:161',16,230,463,189,243,252,243,5
2400,'2021/11/13 18:48:25:161',16,233,463,189,243,252,243,5
2401,'2021/11/13 18:48:25:188',16,233,463,189,243,252,248,5
2402,'2021/11/13 18:48:25:189',16,233,463,189,243,254,248,5
2403,'2021/11/13 18:48:25:189',16,233,463,189,247,254,248,5
2404,'2021/11/13 18:48:25:189',16,233,463,182,247,254,248,5
2405,'2021/11/13 18:48:25:189',16,233,469,182,247,254,248,5
2406,'2021/11/13 18:48:25:189',16,232,469,182,247,254,248,5
2407,'2021/11/13 18:48:25:218',16,232,469,182,247,254,249,5
2408,'2021/11/13 18:48:25:219',16,232,469,182,247,252,249,5
2409,'2021/11/13 18:48:25:219',16,232,469,182,252,252,249,5
2410,'2021/11/13 18:48:25:219',16,232,469,184,252,252,249,5
2411,'2021/11/13 18:48:25:219',16,232,467,184,252,252,249,5
2412,'2021/11/13 18:48:25:263',16,232,467,184,252,252,248,5
2413,'2021/11/13 18:48:25:263',16,232,467,184,252,251,248,5
2414,'2021/11/13 18:48:25:263',16,232,467,184,249,251,248,5
2415,'2021/11/13 18:48:25:263',16,232,467,191,249,251,248,5
2416,'2021/11/13 18:48:25:263',16,232,464,191,249,251,248,5
2417,'2021/11/13 18:48:25:264',16,230,464,191,249,251,248,5
2418,'2021/11/13 18:48:25:293',16,230,464,191,249,251,249,5
2419,'2021/11/13 18:48:25:293',16,230,464,191,249,254,249,5
2420,'2021/11/13 18:48:25:294',16,230,464,187,249,254,249,5
2421,'2021/11/13 18:48:25:294',16,230,468,187,249,254,249,5
2422,'2021/11/13 18:48:25:338',16,230,468,187,249,252,249,5
2423,'2021/11/13 18:48:25:339',16,230,468,187,250,252,249,5
2424,'2021/11/13 18:48:25:339',16,230,468,184,250,252,249,5
2425,'2021/11/13 18:48:25:339',16,230,469,184,250,252,249,5
2426,'2021/11/13 18:48:25:340',16,234,469,184,250,252,249,5
2427,'2021/11/13 18:48:25:370',16,234,469,184,250,252,250,5
2428,'2021/11/13 18:48:25:370',16,234,469,184,250,250,250,5
2429,'2021/11/13 18:48:25:370',16,234,469,184,249,250,250,5
2430,'2021/11/13 18:48:25:370',16,234,469,187,249,250,250,5
2431,'2021/11/13 18:48:25:371',16,234,465,187,249,250,250,5
2432,'2021/11/13 18:48:25:398',16,234,465,187,249,250,251,5
2433,'2021/11/13 18:48:25:398',16,234,465,187,249,253,251,5
2434,'2021/11/13 18:48:25:398',16,234,465,187,247,253,251,5
2435,'2021/11/13 18:48:25:399',16,234,465,183,247,253,251,5
2436,'2021/11/13 18:48:25:399',16,234,468,183,247,253,251,5
2437,'2021/11/13 18:48:25:443',16,234,468,183,247,253,252,5
2438,'2021/11/13 18:48:25:443',16,234,468,183,247,251,252,5
2439,'2021/11/13 18:48:25:443',16,234,468,183,250,251,252,5
2440,'2021/11/13 18:48:25:443',16,234,468,185,250,251,252,5
2441,'2021/11/13 18:48:25:443',16,234,466,185,250,251,252,5
2442,'2021/11/13 18:48:25:443',16,238,466,185,250,251,252,5
2443,'2021/11/13 18:48:25:473',16,238,466,185,250,251,255,5
2444,'2021/11/13 18:48:25:474',16,238,466,185,250,248,255,5
2445,'2021/11/13 18:48:25:474',16,238,466,185,248,248,255,5
2446,'2021/11/13 18:48:25:474',16,238,466,187,248,248,255,5
2447,'2021/11/13 18:48:25:474',16,238,464,187,248,248,255,5
2448,'2021/11/13 18:48:25:475',16,237,464,187,248,248,255,5
2449,'2021/11/13 18:48:25:503',16,237,464,187,248,248,256,5
2450,'2021/11/13 18:48:25:504',16,237,464,187,248,250,256,5
2451,'2021/11/13 18:48:25:504',16,237,464,187,240,250,256,5
2452,'2021/11/13 18:49:03:318',17,259,395,418,249,246,249,5
2453,'2021/11/13 18:49:03:328',17,259,395,418,249,249,249,5
2454,'2021/11/13 18:49:03:331',17,259,395,420,249,249,249,5
2455,'2021/11/13 18:49:03:331',17,259,394,420,249,249,249,5
2456,'2021/11/13 18:49:03:331',17,260,394,420,249,249,249,5
2457,'2021/11/13 18:49:03:347',17,260,394,420,249,249,250,5
2458,'2021/11/13 18:49:03:347',17,260,394,420,249,248,250,5
2459,'2021/11/13 18:49:03:347',17,260,394,420,247,248,250,5
2460,'2021/11/13 18:49:03:347',17,260,394,421,247,248,250,5
2461,'2021/11/13 18:49:03:347',17,260,395,421,247,248,250,5
2462,'2021/11/13 18:49:03:347',17,262,395,421,247,248,250,5
2463,'2021/11/13 18:49:03:392',17,262,395,421,247,248,251,5
2464,'2021/11/13 18:49:03:392',17,262,395,421,247,247,251,5
2465,'2021/11/13 18:49:03:392',17,262,395,421,245,247,251,5
2466,'2021/11/13 18:49:03:392',17,262,395,416,245,247,251,5
2467,'2021/11/13 18:49:03:392',17,262,394,416,245,247,251,5
2468,'2021/11/13 18:49:03:392',17,261,394,416,245,247,251,5
2469,'2021/11/13 18:49:03:426',17,261,394,416,245,247,252,5
2470,'2021/11/13 18:49:03:427',17,261,394,416,245,250,252,5
2471,'2021/11/13 18:49:03:427',17,261,394,416,246,250,252,5
2472,'2021/11/13 18:49:03:427',17,261,394,415,246,250,252,5
2473,'2021/11/13 18:49:03:427',17,261,391,415,246,250,252,5
2474,'2021/11/13 18:49:03:467',17,261,391,415,246,250,249,5
2475,'2021/11/13 18:49:03:468',17,261,391,415,246,249,249,5
2476,'2021/11/13 18:49:03:468',17,261,393,415,246,249,249,5
2477,'2021/11/13 18:49:03:468',17,257,393,415,246,249,249,5
2478,'2021/11/13 18:49:03:497',17,257,393,415,246,249,248,5
2479,'2021/11/13 18:49:03:498',17,257,393,415,246,252,248,5
2480,'2021/11/13 18:49:03:498',17,257,393,415,247,252,248,5
2481,'2021/11/13 18:49:03:498',17,257,393,414,247,252,248,5
2482,'2021/11/13 18:49:03:498',17,257,394,414,247,252,248,5
2483,'2021/11/13 18:49:03:498',17,258,394,414,247,252,248,5
2484,'2021/11/13 18:49:03:527',17,258,394,414,247,252,249,5
2485,'2021/11/13 18:49:03:527',17,258,394,414,247,250,249,5
2486,'2021/11/13 18:49:03:527',17,258,394,417,247,250,249,5
2487,'2021/11/13 18:49:03:527',17,262,394,417,247,250,249,5
2488,'2021/11/13 18:49:03:572',17,262,394,417,247,250,255,5
2489,'2021/11/13 18:49:03:572',17,262,394,417,247,251,255,5
2490,'2021/11/13 18:49:03:572',17,262,394,417,248,251,255,5
2491,'2021/11/13 18:49:03:572',17,262,394,418,248,251,255,5
2492,'2021/11/13 18:49:03:573',17,262,396,418,248,251,255,5
2493,'2021/11/13 18:49:03:602',17,262,396,418,248,251,252,5
2494,'2021/11/13 18:49:03:603',17,262,396,418,248,249,252,5
2495,'2021/11/13 18:49:03:603',17,262,396,418,247,249,252,5
2496,'2021/11/13 18:49:03:603',17,262,396,420,247,249,252,5
2497,'2021/11/13 18:49:03:603',17,262,394,420,247,249,252,5
2498,'2021/11/13 18:49:03:603',17,260,394,420,247,249,252,5
2499,'2021/11/13 18:49:03:632',17,260,394,420,247,249,248,5
2500,'2021/11/13 18:49:03:634',17,260,394,420,247,250,248,5
2501,'2021/11/13 18:49:03:635',17,260,394,419,247,250,248,5
2502,'2021/11/13 18:49:03:636',17,260,392,419,247,250,248,5
2503,'2021/11/13 18:49:03:636',17,255,392,419,247,250,248,5
2504,'2021/11/13 18:49:03:677',17,255,392,419,247,250,247,5
2505,'2021/11/13 18:49:03:677',17,255,392,419,247,252,247,5
2506,'2021/11/13 18:49:03:677',17,255,392,419,244,252,247,5
2507,'2021/11/13 18:49:03:677',17,255,392,417,244,252,247,5
2508,'2021/11/13 18:49:03:677',17,255,391,417,244,252,247,5
2509,'2021/11/13 18:49:03:677',17,258,391,417,244,252,247,5
2510,'2021/11/13 18:49:03:707',17,258,391,417,244,251,247,5
2511,'2021/11/13 18:49:03:707',17,258,391,417,247,251,247,5
2512,'2021/11/13 18:49:03:708',17,258,392,417,247,251,247,5
2513,'2021/11/13 18:49:03:708',17,262,392,417,247,251,247,5
2514,'2021/11/13 18:49:03:752',17,262,392,417,247,251,246,5
2515,'2021/11/13 18:49:03:753',17,262,392,417,247,249,246,5
2516,'2021/11/13 18:49:03:753',17,262,393,417,247,249,246,5
2517,'2021/11/13 18:49:03:753',17,261,393,417,247,249,246,5
2518,'2021/11/13 18:49:03:782',17,261,393,417,247,249,247,5
2519,'2021/11/13 18:49:03:782',17,261,393,417,247,251,247,5
2520,'2021/11/13 18:49:03:783',17,261,394,417,247,251,247,5
2521,'2021/11/13 18:49:03:783',17,264,394,417,247,251,247,5
2522,'2021/11/13 18:49:03:812',17,264,394,417,247,251,249,5
2523,'2021/11/13 18:49:03:813',17,264,394,417,247,249,249,5
2524,'2021/11/13 18:49:03:813',17,264,394,416,247,249,249,5
2525,'2021/11/13 18:49:03:813',17,264,395,416,247,249,249,5
2526,'2021/11/13 18:49:03:813',17,265,395,416,247,249,249,5
2527,'2021/11/13 18:49:03:857',17,265,395,416,247,248,249,5
2528,'2021/11/13 18:49:03:858',17,265,395,416,249,248,249,5
2529,'2021/11/13 18:49:03:859',17,265,395,415,249,248,249,5
2530,'2021/11/13 18:49:03:859',17,265,393,415,249,248,249,5
2531,'2021/11/13 18:49:03:860',17,260,393,415,249,248,249,5
2532,'2021/11/13 18:49:03:887',17,260,393,415,249,248,252,5
2533,'2021/11/13 18:49:03:888',17,260,393,415,249,250,252,5
2534,'2021/11/13 18:49:03:888',17,260,393,415,251,250,252,5
2535,'2021/11/13 18:49:03:888',17,260,393,416,251,250,252,5
2536,'2021/11/13 18:49:03:888',17,260,391,416,251,250,252,5
2537,'2021/11/13 18:49:03:888',17,259,391,416,251,250,252,5
2538,'2021/11/13 18:49:03:917',17,259,391,416,251,250,249,5
2539,'2021/11/13 18:49:03:917',17,259,391,416,249,250,249,5
2540,'2021/11/13 18:49:03:917',17,259,391,420,249,250,249,5
2541,'2021/11/13 18:49:03:917',17,259,389,420,249,250,249,5
2542,'2021/11/13 18:49:03:964',17,259,389,420,249,250,252,5
2543,'2021/11/13 18:49:03:964',17,259,389,420,249,251,252,5
2544,'2021/11/13 18:49:03:964',17,259,389,420,248,251,252,5
2545,'2021/11/13 18:49:03:964',17,259,394,420,248,251,252,5
2546,'2021/11/13 18:49:03:992',17,259,394,420,248,251,248,5
2547,'2021/11/13 18:49:03:992',17,259,394,420,247,251,248,5
2548,'2021/11/13 18:49:03:992',17,259,394,419,247,251,248,5
2549,'2021/11/13 18:49:03:992',17,259,392,419,247,251,248,5
2550,'2021/11/13 18:49:03:992',17,263,392,419,247,251,248,5
2551,'2021/11/13 18:49:04:022',17,263,392,419,247,251,250,5
2552,'2021/11/13 18:49:04:022',17,263,392,419,247,250,250,5
2553,'2021/11/13 18:49:04:022',17,263,392,419,245,250,250,5
2554,'2021/11/13 18:49:04:022',17,263,392,418,245,250,250,5
2555,'2021/11/13 18:49:04:023',17,261,392,418,245,250,250,5
2556,'2021/11/13 18:49:04:067',17,261,392,418,245,250,249,5
